date,city,temperature_c,rainfall_mm,humidity_pct,wind_speed_kmh,season,year,month,day,day_of_year
2021-02-21,VirtualCity,33.93,1.98,74.81,9.51,Winter,2021,2,21,52
2021-02-22,VirtualCity,33.36,4.32,79.04,9.56,Winter,2021,2,22,53
2021-02-23,VirtualCity,31.8,5.51,73.92,9.83,Winter,2021,2,23,54
2021-02-24,VirtualCity,30.46,8.94,73.84,11.23,Winter,2021,2,24,55
2021-02-25,VirtualCity,31.81,1.98,72.06,11.49,Winter,2021,2,25,56
2021-02-26,VirtualCity,32.95,2.09,70.37,12.4,Winter,2021,2,26,57
2021-02-27,VirtualCity,34.87,4.29,70.86,8.05,Winter,2021,2,27,58
2021-02-28,VirtualCity,31.66,1.5,71.87,8.97,Winter,2021,2,28,59
2021-03-01,VirtualCity,33.18,2.69,78.03,10.84,Summer,2021,3,1,60
2021-03-02,VirtualCity,34.4,2.09,70.02,9.46,Summer,2021,3,2,61
2021-03-03,VirtualCity,29.9,0.0,71.01,11.03,Summer,2021,3,3,62
2021-03-04,VirtualCity,35.11,3.27,67.15,10.25,Summer,2021,3,4,63
2021-03-05,VirtualCity,31.86,2.6,73.3,11.89,Summer,2021,3,5,64
2021-03-06,VirtualCity,34.21,5.8,75.71,11.25,Summer,2021,3,6,65
2021-03-07,VirtualCity,34.16,3.01,76.56,11.27,Summer,2021,3,7,66
2021-03-08,VirtualCity,35.48,0.24,70.69,9.5,Summer,2021,3,8,67
2021-03-09,VirtualCity,34.75,2.43,71.98,9.87,Summer,2021,3,9,68
2021-03-10,VirtualCity,30.43,0.0,68.88,9.62,Summer,2021,3,10,69
2021-03-11,VirtualCity,32.88,0.34,71.41,8.17,Summer,2021,3,11,70
2021-03-12,VirtualCity,34.32,4.4,70.36,11.74,Summer,2021,3,12,71
2021-03-13,VirtualCity,33.88,2.46,69.15,10.86,Summer,2021,3,13,72
2021-03-14,VirtualCity,34.94,5.03,69.27,9.55,Summer,2021,3,14,73
2021-03-15,VirtualCity,35.46,0.0,70.33,11.52,Summer,2021,3,15,74
2021-03-16,VirtualCity,35.24,2.47,67.15,9.19,Summer,2021,3,16,75
2021-03-17,VirtualCity,34.05,1.95,67.15,7.73,Summer,2021,3,17,76
2021-03-18,VirtualCity,31.65,5.1,74.75,11.14,Summer,2021,3,18,77
2021-03-19,VirtualCity,33.78,4.48,78.57,8.38,Summer,2021,3,19,78
2021-03-20,VirtualCity,35.12,4.41,62.71,9.67,Summer,2021,3,20,79
2021-03-21,VirtualCity,32.9,6.39,62.28,10.14,Summer,2021,3,21,80
2021-03-22,VirtualCity,35.51,2.19,63.29,10.35,Summer,2021,3,22,81
2021-03-23,VirtualCity,35.95,5.94,66.5,10.89,Summer,2021,3,23,82
2021-03-24,VirtualCity,34.81,0.7,70.29,10.56,Summer,2021,3,24,83
2021-03-25,VirtualCity,30.05,0.62,68.87,10.51,Summer,2021,3,25,84
2021-03-26,VirtualCity,32.74,4.66,66.99,8.89,Summer,2021,3,26,85
2021-03-27,VirtualCity,37.51,0.0,68.21,10.18,Summer,2021,3,27,86
2021-03-28,VirtualCity,33.87,4.26,63.12,8.0,Summer,2021,3,28,87
2021-03-29,VirtualCity,31.73,3.22,64.71,11.67,Summer,2021,3,29,88
2021-03-30,VirtualCity,36.56,5.36,65.4,8.09,Summer,2021,3,30,89
2021-03-31,VirtualCity,34.74,2.87,58.93,9.35,Summer,2021,3,31,90
2021-04-01,VirtualCity,36.38,3.12,60.42,8.16,Summer,2021,4,1,91
2021-04-02,VirtualCity,35.13,4.12,60.37,8.85,Summer,2021,4,2,92
2021-04-03,VirtualCity,35.4,1.54,67.71,9.73,Summer,2021,4,3,93
2021-04-04,VirtualCity,35.25,1.45,65.43,9.06,Summer,2021,4,4,94
2021-04-05,VirtualCity,35.75,4.04,66.68,11.05,Summer,2021,4,5,95
2021-04-06,VirtualCity,38.1,2.94,56.67,9.93,Summer,2021,4,6,96
2021-04-07,VirtualCity,36.13,2.1,57.89,9.08,Summer,2021,4,7,97
2021-04-08,VirtualCity,32.28,2.82,66.28,9.45,Summer,2021,4,8,98
2021-04-09,VirtualCity,35.3,6.51,52.3,11.06,Summer,2021,4,9,99
2021-04-10,VirtualCity,36.32,2.03,68.11,10.66,Summer,2021,4,10,100
2021-04-11,VirtualCity,36.39,1.96,55.72,8.19,Summer,2021,4,11,101
2021-04-12,VirtualCity,33.91,0.0,66.18,8.71,Summer,2021,4,12,102
2021-04-13,VirtualCity,36.27,2.91,59.05,10.08,Summer,2021,4,13,103
2021-04-14,VirtualCity,35.87,4.45,66.6,9.91,Summer,2021,4,14,104
2021-04-15,VirtualCity,38.3,4.84,75.03,8.2,Summer,2021,4,15,105
2021-04-16,VirtualCity,33.28,3.24,52.91,10.34,Summer,2021,4,16,106
2021-04-17,VirtualCity,33.6,5.1,64.58,8.34,Summer,2021,4,17,107
2021-04-18,VirtualCity,33.85,4.61,54.37,10.95,Summer,2021,4,18,108
2021-04-19,VirtualCity,33.53,5.45,63.11,10.0,Summer,2021,4,19,109
2021-04-20,VirtualCity,32.87,5.17,60.38,7.98,Summer,2021,4,20,110
2021-04-21,VirtualCity,30.01,6.45,61.53,8.68,Summer,2021,4,21,111
2021-04-22,VirtualCity,33.44,2.63,57.17,8.63,Summer,2021,4,22,112
2021-04-23,VirtualCity,34.59,0.08,63.75,9.45,Summer,2021,4,23,113
2021-04-24,VirtualCity,33.23,4.46,54.64,8.99,Summer,2021,4,24,114
2021-04-25,VirtualCity,36.8,4.72,65.21,7.83,Summer,2021,4,25,115
2021-04-26,VirtualCity,33.85,6.45,58.42,7.51,Summer,2021,4,26,116
2021-04-27,VirtualCity,35.7,5.82,54.26,9.81,Summer,2021,4,27,117
2021-04-28,VirtualCity,34.08,7.28,66.06,9.47,Summer,2021,4,28,118
2021-04-29,VirtualCity,34.85,4.36,59.23,9.22,Summer,2021,4,29,119
2021-04-30,VirtualCity,33.95,3.5,66.95,9.39,Summer,2021,4,30,120
2021-05-01,VirtualCity,35.5,0.0,64.02,8.29,Summer,2021,5,1,121
2021-05-02,VirtualCity,33.44,3.68,55.76,9.23,Summer,2021,5,2,122
2021-05-03,VirtualCity,34.01,1.78,58.44,12.02,Summer,2021,5,3,123
2021-05-04,VirtualCity,33.73,3.47,59.09,10.35,Summer,2021,5,4,124
2021-05-05,VirtualCity,32.65,3.12,64.53,8.57,Summer,2021,5,5,125
2021-05-06,VirtualCity,33.6,4.04,60.01,8.26,Summer,2021,5,6,126
2021-05-07,VirtualCity,36.25,2.79,58.79,5.42,Summer,2021,5,7,127
2021-05-08,VirtualCity,32.39,5.06,57.12,10.1,Summer,2021,5,8,128
2021-05-09,VirtualCity,33.32,0.0,57.55,9.73,Summer,2021,5,9,129
2021-05-10,VirtualCity,34.47,3.42,62.81,8.11,Summer,2021,5,10,130
2021-05-11,VirtualCity,34.19,5.65,57.44,7.01,Summer,2021,5,11,131
2021-05-12,VirtualCity,32.39,7.11,55.69,7.31,Summer,2021,5,12,132
2021-05-13,VirtualCity,28.68,4.61,54.86,9.2,Summer,2021,5,13,133
2021-05-14,VirtualCity,32.92,6.71,54.74,8.52,Summer,2021,5,14,134
2021-05-15,VirtualCity,28.7,3.37,51.2,9.43,Summer,2021,5,15,135
2021-05-16,VirtualCity,34.11,3.01,53.66,8.67,Summer,2021,5,16,136
2021-05-17,VirtualCity,32.04,4.16,62.5,9.69,Summer,2021,5,17,137
2021-05-18,VirtualCity,33.16,2.99,55.54,8.94,Summer,2021,5,18,138
2021-05-19,VirtualCity,30.19,1.28,59.04,9.46,Summer,2021,5,19,139
2021-05-20,VirtualCity,29.08,1.87,46.17,5.92,Summer,2021,5,20,140
2021-05-21,VirtualCity,31.68,0.66,58.22,6.92,Summer,2021,5,21,141
2021-05-22,VirtualCity,31.1,4.37,55.17,7.93,Summer,2021,5,22,142
2021-05-23,VirtualCity,30.28,3.33,53.76,9.63,Summer,2021,5,23,143
2021-05-24,VirtualCity,31.01,2.62,56.28,10.55,Summer,2021,5,24,144
2021-05-25,VirtualCity,34.9,2.27,53.44,8.06,Summer,2021,5,25,145
2021-05-26,VirtualCity,31.86,4.73,46.81,7.49,Summer,2021,5,26,146
2021-05-27,VirtualCity,32.05,5.44,58.87,5.85,Summer,2021,5,27,147
2021-05-28,VirtualCity,31.6,1.34,56.04,9.2,Summer,2021,5,28,148
2021-05-29,VirtualCity,32.41,1.09,53.7,7.46,Summer,2021,5,29,149
2021-05-30,VirtualCity,29.76,6.13,50.98,11.64,Summer,2021,5,30,150
2021-05-31,VirtualCity,26.81,81.43531761499041,48.85,7.17,Summer,2021,5,31,151
2021-06-01,VirtualCity,29.47,5.43,55.52,10.55,Monsoon,2021,6,1,152
2021-06-02,VirtualCity,30.82,7.89,60.98,8.89,Monsoon,2021,6,2,153
2021-06-03,VirtualCity,27.99,7.99,55.24,6.72,Monsoon,2021,6,3,154
2021-06-04,VirtualCity,29.03,6.15,48.8,8.2,Monsoon,2021,6,4,155
2021-06-05,VirtualCity,28.1,6.19,55.14,8.81,Monsoon,2021,6,5,156
2021-06-06,VirtualCity,31.24,9.68,53.93,7.58,Monsoon,2021,6,6,157
2021-06-07,VirtualCity,29.95,0.0,57.52,8.82,Monsoon,2021,6,7,158
2021-06-08,VirtualCity,29.65,3.9,56.4,8.76,Monsoon,2021,6,8,159
2021-06-09,VirtualCity,29.45,6.89,41.95,8.46,Monsoon,2021,6,9,160
2021-06-10,VirtualCity,28.3,4.38,56.0,7.69,Monsoon,2021,6,10,161
2021-06-11,VirtualCity,28.49,7.94,49.73,6.27,Monsoon,2021,6,11,162
2021-06-12,VirtualCity,26.25,5.23,47.99,7.55,Monsoon,2021,6,12,163
2021-06-13,VirtualCity,24.59,5.7,52.86,7.82,Monsoon,2021,6,13,164
2021-06-14,VirtualCity,27.93,4.9,55.19,5.33,Monsoon,2021,6,14,165
2021-06-15,VirtualCity,28.03,4.45,46.92,7.75,Monsoon,2021,6,15,166
2021-06-16,VirtualCity,29.19,4.48,56.25,7.39,Monsoon,2021,6,16,167
2021-06-17,VirtualCity,29.57,6.38,56.43,5.92,Monsoon,2021,6,17,168
2021-06-18,VirtualCity,29.4,4.17,53.52,7.04,Monsoon,2021,6,18,169
2021-06-19,VirtualCity,25.38,8.06,49.81,7.04,Monsoon,2021,6,19,170
2021-06-20,VirtualCity,26.18,7.49,49.32,9.69,Monsoon,2021,6,20,171
2021-06-21,VirtualCity,27.26,8.56,57.3,7.61,Monsoon,2021,6,21,172
2021-06-22,VirtualCity,30.17,3.74,47.12,8.56,Monsoon,2021,6,22,173
2021-06-23,VirtualCity,28.42,2.57,57.39,7.14,Monsoon,2021,6,23,174
2021-06-24,VirtualCity,27.71,6.39,52.44,5.0,Monsoon,2021,6,24,175
2021-06-25,VirtualCity,25.28,12.86,52.69,8.02,Monsoon,2021,6,25,176
2021-06-26,VirtualCity,24.36,9.35,46.22,6.4,Monsoon,2021,6,26,177
2021-06-27,VirtualCity,26.7,5.43,52.45,6.75,Monsoon,2021,6,27,178
2021-06-28,VirtualCity,23.69,7.66,55.48,5.86,Monsoon,2021,6,28,179
2021-06-29,VirtualCity,24.81,8.41,47.67,7.18,Monsoon,2021,6,29,180
2021-06-30,VirtualCity,24.83,3.88,55.0,8.34,Monsoon,2021,6,30,181
2021-07-01,VirtualCity,27.22,9.98,53.36,8.15,Monsoon,2021,7,1,182
2021-07-02,VirtualCity,24.12,6.68,50.43,8.91,Monsoon,2021,7,2,183
2021-07-03,VirtualCity,20.82,6.92,56.42,9.05,Monsoon,2021,7,3,184
2021-07-04,VirtualCity,25.07,7.25,44.2,4.49,Monsoon,2021,7,4,185
2021-07-05,VirtualCity,23.09,9.79,54.41,5.48,Monsoon,2021,7,5,186
2021-07-06,VirtualCity,24.03,5.68,59.51,4.72,Monsoon,2021,7,6,187
2021-07-07,VirtualCity,23.67,3.65,58.81,7.61,Monsoon,2021,7,7,188
2021-07-08,VirtualCity,23.21,8.19,54.63,6.0,Monsoon,2021,7,8,189
2021-07-09,VirtualCity,24.64,3.05,51.89,6.21,Monsoon,2021,7,9,190
2021-07-10,VirtualCity,20.98,6.95,50.58,6.51,Monsoon,2021,7,10,191
2021-07-11,VirtualCity,22.34,10.29,51.94,7.21,Monsoon,2021,7,11,192
2021-07-12,VirtualCity,23.97,9.02,55.37,4.94,Monsoon,2021,7,12,193
2021-07-13,VirtualCity,21.85,10.1,50.0,5.18,Monsoon,2021,7,13,194
2021-07-14,VirtualCity,20.19,9.23,56.3,6.67,Monsoon,2021,7,14,195
2021-07-15,VirtualCity,23.44,13.23,61.85,8.08,Monsoon,2021,7,15,196
2021-07-16,VirtualCity,23.96,6.69,53.12,6.59,Monsoon,2021,7,16,197
2021-07-17,VirtualCity,22.04,8.92,48.04,5.64,Monsoon,2021,7,17,198
2021-07-18,VirtualCity,19.0,7.13,48.09,3.99,Monsoon,2021,7,18,199
2021-07-19,VirtualCity,22.83,10.26,56.64,7.69,Monsoon,2021,7,19,200
2021-07-20,VirtualCity,19.12,8.07,53.36,5.64,Monsoon,2021,7,20,201
2021-07-21,VirtualCity,21.91,12.03,57.17,5.12,Monsoon,2021,7,21,202
2021-07-22,VirtualCity,19.96,7.13,51.6,4.42,Monsoon,2021,7,22,203
2021-07-23,VirtualCity,19.39,11.45,57.12,4.73,Monsoon,2021,7,23,204
2021-07-24,VirtualCity,20.3,9.7,53.24,5.28,Monsoon,2021,7,24,205
2021-07-25,VirtualCity,20.53,8.37,51.03,6.12,Monsoon,2021,7,25,206
2021-07-26,VirtualCity,19.68,9.68,52.44,4.94,Monsoon,2021,7,26,207
2021-07-27,VirtualCity,21.38,9.1,49.34,6.59,Monsoon,2021,7,27,208
2021-07-28,VirtualCity,19.67,9.35,62.17,6.05,Monsoon,2021,7,28,209
2021-07-29,VirtualCity,21.65,8.15,53.92,9.0,Monsoon,2021,7,29,210
2021-07-30,VirtualCity,20.45,7.09,56.98,4.27,Monsoon,2021,7,30,211
2021-07-31,VirtualCity,18.83,7.93,52.35,6.49,Monsoon,2021,7,31,212
2021-08-01,VirtualCity,18.43,5.0,50.39,6.49,Monsoon,2021,8,1,213
2021-08-02,VirtualCity,17.11,10.59,53.77,5.02,Monsoon,2021,8,2,214
2021-08-03,VirtualCity,19.87,6.05,59.22,6.36,Monsoon,2021,8,3,215
2021-08-04,VirtualCity,18.76,8.31,52.84,7.15,Monsoon,2021,8,4,216
2021-08-05,VirtualCity,15.59,10.24,51.56,6.33,Monsoon,2021,8,5,217
2021-08-06,VirtualCity,18.2,10.69,55.78,7.86,Monsoon,2021,8,6,218
2021-08-07,VirtualCity,17.51,4.96,57.27,3.57,Monsoon,2021,8,7,219
2021-08-08,VirtualCity,21.09,8.68,61.97,5.16,Monsoon,2021,8,8,220
2021-08-09,VirtualCity,16.03,9.92,56.94,7.92,Monsoon,2021,8,9,221
2021-08-10,VirtualCity,16.29,9.04,58.23,7.24,Monsoon,2021,8,10,222
2021-08-11,VirtualCity,19.98,11.9,58.66,6.78,Monsoon,2021,8,11,223
2021-08-12,VirtualCity,20.22,7.14,51.3,7.6,Monsoon,2021,8,12,224
2021-08-13,VirtualCity,16.94,4.46,52.2,3.81,Monsoon,2021,8,13,225
2021-08-14,VirtualCity,16.98,10.76,51.85,7.05,Monsoon,2021,8,14,226
2021-08-15,VirtualCity,18.73,7.8,51.0,7.36,Monsoon,2021,8,15,227
2021-08-16,VirtualCity,14.19,5.12,59.66,5.28,Monsoon,2021,8,16,228
2021-08-17,VirtualCity,14.77,8.65,57.78,9.22,Monsoon,2021,8,17,229
2021-08-18,VirtualCity,17.02,11.71,57.09,6.29,Monsoon,2021,8,18,230
2021-08-19,VirtualCity,19.65,6.22,46.55,3.42,Monsoon,2021,8,19,231
2021-08-20,VirtualCity,16.56,14.14,65.3,6.5,Monsoon,2021,8,20,232
2021-08-21,VirtualCity,17.25,7.15,53.65,5.17,Monsoon,2021,8,21,233
2021-08-22,VirtualCity,18.69,9.19,65.6,7.43,Monsoon,2021,8,22,234
2021-08-23,VirtualCity,20.04,6.31,51.75,6.68,Monsoon,2021,8,23,235
2021-08-24,VirtualCity,15.91,9.07,54.46,5.3,Monsoon,2021,8,24,236
2021-08-25,VirtualCity,16.65,8.68,49.07,7.82,Monsoon,2021,8,25,237
2021-08-26,VirtualCity,19.3,5.68,59.49,7.14,Monsoon,2021,8,26,238
2021-08-27,VirtualCity,14.19,15.16,53.81,5.01,Monsoon,2021,8,27,239
2021-08-28,VirtualCity,17.92,7.84,54.09,5.82,Monsoon,2021,8,28,240
2021-08-29,VirtualCity,14.76,7.83,53.07,6.62,Monsoon,2021,8,29,241
2021-08-30,VirtualCity,16.35,11.03,61.84,5.56,Monsoon,2021,8,30,242
2021-08-31,VirtualCity,15.74,12.87,61.76,5.6,Monsoon,2021,8,31,243
2021-09-01,VirtualCity,14.58,11.34,66.34,6.04,Monsoon,2021,9,1,244
2021-09-02,VirtualCity,14.46,6.19,56.53,4.72,Monsoon,2021,9,2,245
2021-09-03,VirtualCity,16.27,9.28,60.33,3.32,Monsoon,2021,9,3,246
2021-09-04,VirtualCity,17.27,4.64,54.48,6.29,Monsoon,2021,9,4,247
2021-09-05,VirtualCity,15.5,10.74,58.48,3.62,Monsoon,2021,9,5,248
2021-09-06,VirtualCity,15.73,5.13,57.93,4.82,Monsoon,2021,9,6,249
2021-09-07,VirtualCity,16.41,6.93,62.05,3.88,Monsoon,2021,9,7,250
2021-09-08,VirtualCity,14.03,8.65,64.46,4.04,Monsoon,2021,9,8,251
2021-09-09,VirtualCity,16.53,9.6,64.54,6.53,Monsoon,2021,9,9,252
2021-09-10,VirtualCity,16.59,8.01,57.4,5.76,Monsoon,2021,9,10,253
2021-09-11,VirtualCity,15.635,11.89,64.96,5.72,Monsoon,2021,9,11,254
2021-09-12,VirtualCity,14.68,10.1,60.98,4.46,Monsoon,2021,9,12,255
2021-09-13,VirtualCity,14.51,9.89,60.06,5.26,Monsoon,2021,9,13,256
2021-09-14,VirtualCity,16.29,5.72,58.72,6.5,Monsoon,2021,9,14,257
2021-09-15,VirtualCity,16.32,12.12,59.51,6.0,Monsoon,2021,9,15,258
2021-09-16,VirtualCity,14.25,6.57,68.92,7.05,Monsoon,2021,9,16,259
2021-09-17,VirtualCity,14.4,12.11,63.38,7.23,Monsoon,2021,9,17,260
2021-09-18,VirtualCity,15.78,12.68,63.05,5.78,Monsoon,2021,9,18,261
2021-09-19,VirtualCity,13.69,9.31,61.5,3.87,Monsoon,2021,9,19,262
2021-09-20,VirtualCity,14.28,10.4,72.54,5.2,Monsoon,2021,9,20,263
2021-09-21,VirtualCity,15.0,1.29,68.18,6.0,Monsoon,2021,9,21,264
2021-09-22,VirtualCity,16.33,7.59,60.28,5.2,Monsoon,2021,9,22,265
2021-09-23,VirtualCity,13.91,10.39,62.27,4.88,Monsoon,2021,9,23,266
2021-09-24,VirtualCity,12.03,9.94,62.71,6.24,Monsoon,2021,9,24,267
2021-09-25,VirtualCity,11.9,5.16,64.36,9.09,Monsoon,2021,9,25,268
2021-09-26,VirtualCity,12.87,7.14,61.18,5.6,Monsoon,2021,9,26,269
2021-09-27,VirtualCity,12.77,2.14,65.94,6.19,Monsoon,2021,9,27,270
2021-09-28,VirtualCity,14.5,8.56,70.2,4.64,Monsoon,2021,9,28,271
2021-09-29,VirtualCity,12.94,3.45,59.35,7.72,Monsoon,2021,9,29,272
2021-09-30,VirtualCity,13.67,10.01,60.29,7.29,Monsoon,2021,9,30,273
2021-10-01,VirtualCity,13.56,10.06,63.08,7.23,Autumn,2021,10,1,274
2021-10-02,VirtualCity,14.06,6.34,63.47,7.91,Autumn,2021,10,2,275
2021-10-03,VirtualCity,16.71,8.46,73.42,5.78,Autumn,2021,10,3,276
2021-10-04,VirtualCity,15.73,6.76,69.64,5.95,Autumn,2021,10,4,277
2021-10-05,VirtualCity,14.77,7.7,69.62,8.39,Autumn,2021,10,5,278
2021-10-06,VirtualCity,14.07,4.57,64.99,7.11,Autumn,2021,10,6,279
2021-10-07,VirtualCity,14.12,8.39,65.1,3.71,Autumn,2021,10,7,280
2021-10-08,VirtualCity,15.29,3.33,60.65,6.94,Autumn,2021,10,8,281
2021-10-09,VirtualCity,15.69,2.83,69.79,5.72,Autumn,2021,10,9,282
2021-10-10,VirtualCity,13.48,6.51,68.83,7.51,Autumn,2021,10,10,283
2021-10-11,VirtualCity,14.92,6.23,72.21,6.95,Autumn,2021,10,11,284
2021-10-12,VirtualCity,11.85,7.22,66.43,4.39,Autumn,2021,10,12,285
2021-10-13,VirtualCity,15.25,5.11,66.91,6.82,Autumn,2021,10,13,286
2021-10-14,VirtualCity,16.11,10.6,68.35,6.78,Autumn,2021,10,14,287
2021-10-15,VirtualCity,14.59,6.72,71.44,6.98,Autumn,2021,10,15,288
2021-10-16,VirtualCity,17.78,6.79,62.19,7.26,Autumn,2021,10,16,289
2021-10-17,VirtualCity,13.78,6.63,71.22,8.39,Autumn,2021,10,17,290
2021-10-18,VirtualCity,15.47,8.31,68.39,7.12,Autumn,2021,10,18,291
2021-10-19,VirtualCity,15.15,7.28,64.43,6.67,Autumn,2021,10,19,292
2021-10-20,VirtualCity,15.1,6.9,60.53,8.05,Autumn,2021,10,20,293
2021-10-21,VirtualCity,15.14,7.46,68.51,9.39,Autumn,2021,10,21,294
2021-10-22,VirtualCity,15.53,1.73,75.04,7.82,Autumn,2021,10,22,295
2021-10-23,VirtualCity,16.7,1.72,76.14,7.0,Autumn,2021,10,23,296
2021-10-24,VirtualCity,17.56,5.39,71.06,7.3,Autumn,2021,10,24,297
2021-10-25,VirtualCity,15.56,5.03,77.67,7.11,Autumn,2021,10,25,298
2021-10-26,VirtualCity,16.86,6.65,69.84,6.85,Autumn,2021,10,26,299
2021-10-27,VirtualCity,14.66,5.32,74.01,9.46,Autumn,2021,10,27,300
2021-10-28,VirtualCity,16.93,6.46,68.58,5.99,Autumn,2021,10,28,301
2021-10-29,VirtualCity,14.72,2.34,68.51,8.3,Autumn,2021,10,29,302
2021-10-30,VirtualCity,17.58,4.96,68.04,6.8,Autumn,2021,10,30,303
2021-10-31,VirtualCity,19.34,1.94,62.69,5.2,Autumn,2021,10,31,304
2021-11-01,VirtualCity,15.93,5.64,76.26,6.78,Autumn,2021,11,1,305
2021-11-02,VirtualCity,12.91,0.56,68.72,6.38,Autumn,2021,11,2,306
2021-11-03,VirtualCity,15.47,5.36,68.26,7.76,Autumn,2021,11,3,307
2021-11-04,VirtualCity,18.24,1.26,66.92,7.21,Autumn,2021,11,4,308
2021-11-05,VirtualCity,17.31,3.55,70.99,5.9,Autumn,2021,11,5,309
2021-11-06,VirtualCity,16.96,6.26,79.03,8.92,Autumn,2021,11,6,310
2021-11-07,VirtualCity,18.2,4.69,80.52,8.5,Autumn,2021,11,7,311
2021-11-08,VirtualCity,17.51,0.47,65.66,9.12,Autumn,2021,11,8,312
2021-11-09,VirtualCity,18.72,2.51,71.05,7.54,Autumn,2021,11,9,313
2021-11-10,VirtualCity,18.38,0.58,68.49,7.24,Autumn,2021,11,10,314
2021-11-11,VirtualCity,19.4,0.06,76.74,8.16,Autumn,2021,11,11,315
2021-11-12,VirtualCity,17.76,3.94,74.09,6.66,Autumn,2021,11,12,316
2021-11-13,VirtualCity,18.7,4.81,70.55,7.54,Autumn,2021,11,13,317
2021-11-14,VirtualCity,17.0,4.45,73.54,7.2,Autumn,2021,11,14,318
2021-11-15,VirtualCity,16.67,4.7,71.49,5.69,Autumn,2021,11,15,319
2021-11-16,VirtualCity,20.26,3.24,80.0,7.63,Autumn,2021,11,16,320
2021-11-17,VirtualCity,18.15,2.57,75.88,6.99,Autumn,2021,11,17,321
2021-11-18,VirtualCity,19.15,0.7,76.51,7.26,Autumn,2021,11,18,322
2021-11-19,VirtualCity,18.26,2.03,63.3,8.02,Autumn,2021,11,19,323
2021-11-20,VirtualCity,17.32,0.09,73.84,9.14,Autumn,2021,11,20,324
2021-11-21,VirtualCity,18.35,1.14,82.57,6.63,Autumn,2021,11,21,325
2021-11-22,VirtualCity,20.62,3.2,79.67,7.28,Autumn,2021,11,22,326
2021-11-23,VirtualCity,19.44,2.74,67.11,6.8,Autumn,2021,11,23,327
2021-11-24,VirtualCity,16.17,9.74,73.37,6.75,Autumn,2021,11,24,328
2021-11-25,VirtualCity,18.56,0.04,69.94,7.07,Autumn,2021,11,25,329
2021-11-26,VirtualCity,21.69,2.72,81.7,7.58,Autumn,2021,11,26,330
2021-11-27,VirtualCity,18.84,0.0,75.95,8.56,Autumn,2021,11,27,331
2021-11-28,VirtualCity,16.61,2.15,72.02,8.27,Autumn,2021,11,28,332
2021-11-29,VirtualCity,22.29,2.24,75.34,6.65,Autumn,2021,11,29,333
2021-11-30,VirtualCity,20.62,4.86,64.88,9.51,Autumn,2021,11,30,334
2021-12-01,VirtualCity,19.64,2.01,71.07,9.12,Winter,2021,12,1,335
2021-12-02,VirtualCity,19.34,2.58,75.66,6.94,Winter,2021,12,2,336
2021-12-03,VirtualCity,21.67,2.05,78.99,9.53,Winter,2021,12,3,337
2021-12-04,VirtualCity,19.39,0.0,67.94,8.49,Winter,2021,12,4,338
2021-12-05,VirtualCity,22.08,1.57,74.27,7.94,Winter,2021,12,5,339
2021-12-06,VirtualCity,21.32,2.16,79.92,8.59,Winter,2021,12,6,340
2021-12-07,VirtualCity,21.04,3.16,70.17,8.17,Winter,2021,12,7,341
2021-12-08,VirtualCity,21.04,4.23,76.97,8.89,Winter,2021,12,8,342
2021-12-09,VirtualCity,20.72,2.48,76.4,8.49,Winter,2021,12,9,343
2021-12-10,VirtualCity,22.71,2.45,83.06,7.89,Winter,2021,12,10,344
2021-12-11,VirtualCity,20.01,0.0,75.36,5.9,Winter,2021,12,11,345
2021-12-12,VirtualCity,19.04,4.19,75.66,9.0,Winter,2021,12,12,346
2021-12-13,VirtualCity,22.55,1.47,79.83,7.95,Winter,2021,12,13,347
2021-12-14,VirtualCity,22.74,4.64,71.17,9.37,Winter,2021,12,14,348
2021-12-15,VirtualCity,22.68,5.9,75.65,9.05,Winter,2021,12,15,349
2021-12-16,VirtualCity,22.74,2.59,74.77,8.08,Winter,2021,12,16,350
2021-12-17,VirtualCity,21.81,0.75,76.09,9.76,Winter,2021,12,17,351
2021-12-18,VirtualCity,23.64,2.96,80.08,8.81,Winter,2021,12,18,352
2021-12-19,VirtualCity,22.56,3.77,78.95,8.8,Winter,2021,12,19,353
2021-12-20,VirtualCity,22.07,2.31,73.78,8.47,Winter,2021,12,20,354
2021-12-21,VirtualCity,22.5,1.76,77.36,10.69,Winter,2021,12,21,355
2021-12-22,VirtualCity,26.17,4.24,82.81,7.84,Winter,2021,12,22,356
2021-12-23,VirtualCity,20.7,4.09,73.55,8.34,Winter,2021,12,23,357
2021-12-24,VirtualCity,24.23,2.24,77.49,7.28,Winter,2021,12,24,358
2021-12-25,VirtualCity,21.13,0.0,76.16,9.67,Winter,2021,12,25,359
2021-12-26,VirtualCity,23.66,4.0,76.7,8.13,Winter,2021,12,26,360
2021-12-27,VirtualCity,23.34,1.31,70.45,8.29,Winter,2021,12,27,361
2021-12-28,VirtualCity,21.03,3.47,82.62,8.27,Winter,2021,12,28,362
2021-12-29,VirtualCity,24.92,3.33,73.89,8.99,Winter,2021,12,29,363
2021-12-30,VirtualCity,23.93,0.0,81.1,7.45,Winter,2021,12,30,364
2021-12-31,VirtualCity,21.53,3.18,74.51,6.29,Winter,2021,12,31,365
2022-01-01,VirtualCity,26.27,4.13,74.5,9.57,Winter,2022,1,1,1
2022-01-02,VirtualCity,27.34,4.4,81.85,6.51,Winter,2022,1,2,2
2022-01-03,VirtualCity,27.59,3.26,80.96,10.1,Winter,2022,1,3,3
